ProdTaken,Age,CityTier,DurationOfPitch,Gender,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TypeofContact_Company Invited,TypeofContact_Self Enquiry,TypeofContact_Unknown,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Unmarried,TotalVisiting
0,0.5348837209302326,1,-0.2918825299667802,0,0.0,2,3.0,7.0,0,3,1,0,-0.7001653490436419,0,1,0,0,0,1,0,0,1,2.0
0,0.4883720930232558,1,-1.1650023144655137,0,4.0,3,3.0,2.0,0,3,0,3,0.8387684222932911,0,1,0,0,1,0,1,0,0,4.0
0,0.2093023255813954,1,-0.9155395188944471,0,3.0,2,3.0,1.0,0,5,0,0,-0.234050765762369,0,1,0,0,1,0,1,0,0,3.0
0,0.45633174702942136,1,0.08231166338981993,1,3.0,0,3.0,2.0,0,5,1,2,-0.234050765762369,0,1,0,0,1,0,0,1,0,2.0
0,0.5581395348837209,3,-0.541345325537847,1,3.0,4,3.0,7.0,0,4,0,4,1.9445974315198946,0,1,0,0,0,1,1,0,0,3.0
0,0.744186046511628,1,-0.04241973439571344,1,3.0,0,3.0,5.0,0,5,1,2,-1.221760294413428,0,1,0,0,1,0,1,0,0,3.0
0,0.9534883720930233,1,-0.9155395188944471,0,4.0,3,3.0,4.0,1,5,0,3,1.0344410971861122,0,1,0,0,1,0,0,0,1,5.0
1,0.4418604651162791,1,-0.2918825299667802,0,5.0,2,4.0,6.0,0,4,1,0,-0.7451064308787817,0,1,0,0,0,1,1,0,0,3.0
0,0.8604651162790699,1,1.0801628456740868,1,3.0,2,4.0,4.0,1,5,1,0,-0.42534864507831804,1,0,0,0,0,1,1,0,0,5.0
0,0.5348837209302326,1,-0.2918825299667802,0,5.0,4,3.0,2.0,0,4,1,4,2.276684186673361,1,0,0,0,1,0,0,1,0,2.0
0,0.4651162790697675,3,-0.7908081211089137,1,3.0,2,3.0,1.0,1,3,1,0,-0.3306939771423599,0,1,0,0,1,0,0,0,1,3.0
1,0.18604651162790697,3,2.452208221314954,1,0.0,2,5.0,1.0,0,3,0,0,-0.7069263967533532,1,0,0,0,0,1,0,0,1,3.0
1,0.7906976744186046,3,-0.9155395188944471,0,5.0,4,3.0,2.0,0,3,1,4,2.2512308305897424,0,1,0,0,0,1,1,0,0,2.0
0,0.6046511627906977,3,2.3274768235294205,0,1.0,3,3.0,4.0,1,2,1,3,0.9537062333583831,0,1,0,0,0,1,1,0,0,3.0
0,0.744186046511628,3,-1.1650023144655137,0,3.0,2,3.0,1.0,0,2,1,0,-0.4329051101656424,1,0,0,0,1,0,1,0,0,4.0
1,0.41860465116279066,1,0.8307000501030202,0,1.0,0,5.0,2.0,0,2,1,2,-1.1495761673950398,0,1,0,0,1,0,0,0,1,2.0
0,0.4883720930232558,1,1.5790884368162204,0,3.0,1,5.0,2.0,1,5,1,1,0.468501633014396,1,0,0,0,0,1,0,0,1,2.0
0,0.34883720930232565,3,-0.16715113218124683,0,4.0,0,3.0,1.0,0,2,1,2,-1.2293167595007524,1,0,0,0,1,0,0,0,1,3.0
0,0.6279069767441862,3,0.20704306117535332,0,3.0,3,3.0,4.0,0,4,1,3,1.814745544624557,0,1,0,0,1,0,1,0,0,3.0
0,0.45633174702942136,1,2.452208221314954,0,3.0,0,3.0,1.0,0,3,1,2,-0.234050765762369,1,0,0,0,0,1,0,0,1,3.0
0,0.37209302325581395,3,-1.1650023144655137,1,1.0,2,3.0,1.0,0,5,1,0,0.23882486522861518,0,1,0,0,0,1,0,1,0,5.0
0,0.9534883720930233,3,-1.1650023144655137,1,3.0,1,3.0,4.0,1,2,0,1,0.6721284816833479,0,1,0,1,0,0,1,0,0,4.0
0,0.6279069767441862,2,1.8285512323872872,1,3.0,0,4.0,2.0,0,4,0,2,-1.2621277263272925,0,1,0,0,0,1,0,0,1,2.0
0,0.813953488372093,3,-0.9155395188944471,0,4.0,1,4.0,3.0,0,2,0,1,-0.19865469245858633,1,0,0,0,0,1,1,0,0,3.0
1,0.41860465116279066,1,-0.2918825299667802,1,3.0,2,3.0,1.0,0,4,0,0,-0.7337717332477951,0,1,0,0,1,0,0,1,0,2.0
1,0.18604651162790697,1,-0.9155395188944471,1,3.0,0,5.0,7.0,1,5,1,2,-1.2889730628217344,1,0,0,0,1,0,1,0,0,2.0
0,0.37209302325581395,3,0.08231166338981993,0,3.0,0,3.0,2.0,1,2,0,2,-1.2535769895179518,0,1,0,0,1,0,1,0,0,3.0
0,0.2325581395348838,3,0.08231166338981993,1,3.0,0,4.0,2.0,0,5,1,2,-1.4858388637809752,0,1,0,0,0,1,1,0,0,4.0
0,0.4651162790697675,1,-0.7908081211089137,1,3.0,0,3.0,4.0,0,3,1,2,-1.1340655285315846,1,0,0,0,1,0,1,0,0,3.0
0,0.744186046511628,1,-0.9155395188944471,1,3.0,4,3.0,3.0,1,2,1,4,2.130327389192552,0,1,0,0,0,1,1,0,0,4.0
0,0.45633174702942136,1,-0.7908081211089137,0,3.0,2,4.0,4.0,0,4,1,0,-0.234050765762369,0,1,0,0,1,0,0,0,1,2.0
0,0.5116279069767442,3,2.078014027958354,1,3.0,2,5.0,2.0,0,2,1,0,-0.02545255848333518,0,1,0,0,0,1,1,0,0,4.0
0,0.18604651162790697,1,-1.1650023144655137,0,4.0,0,3.0,2.0,0,2,1,2,-1.295932964875849,1,0,0,0,0,1,0,1,0,3.0
0,0.6511627906976744,1,-1.1650023144655137,1,3.0,4,3.0,1.0,0,5,1,4,2.2078805835098287,0,1,0,0,0,1,0,1,0,3.0
0,0.8372093023255814,3,-0.9155395188944471,0,4.0,1,3.0,7.0,0,5,1,1,0.429923890200161,0,1,0,0,1,0,1,0,0,2.0
0,0.8837209302325583,1,-0.04241973439571344,0,3.0,0,3.0,3.0,0,2,0,2,-1.1100041528587885,1,0,0,0,0,1,1,0,0,3.0
0,0.41860465116279066,1,0.3317744589608867,0,4.0,1,3.0,1.0,0,2,1,1,0.06641814863097714,0,1,0,0,0,1,0,0,1,2.0
0,0.8604651162790699,1,-0.9155395188944471,1,4.0,3,5.0,1.0,0,3,1,3,1.6369697607280307,1,0,0,0,0,1,0,0,1,3.0
0,0.5813953488372093,3,1.9532826301728206,1,4.0,1,3.0,6.0,0,4,1,1,0.45219557677332756,0,1,0,0,0,1,0,1,0,4.0
1,0.04651162790697677,3,-0.04241973439571344,0,3.0,0,3.0,2.0,1,4,0,2,-1.2330949920444148,1,0,0,0,0,1,0,0,1,2.0
1,0.06976744186046513,1,0.08231166338981993,0,4.0,0,5.0,2.0,0,3,1,2,-1.4134558824181835,0,1,0,0,1,0,0,0,1,2.0
0,0.6511627906976744,1,-0.2918825299667802,0,4.0,2,5.0,1.0,1,2,1,0,-0.777320834672112,0,1,0,0,1,0,0,1,0,5.0
1,0.7674418604651162,1,-0.6660767233233803,1,3.0,0,3.0,1.0,1,2,1,2,-1.205653092516763,0,1,0,0,1,0,1,0,0,3.0
1,0.2325581395348838,1,1.8285512323872872,1,4.0,1,5.0,2.0,0,2,0,1,0.03937395779213195,1,0,0,1,0,0,0,0,1,3.0
0,0.45633174702942136,1,-1.1650023144655137,1,4.0,0,5.0,2.0,0,3,0,2,-0.234050765762369,0,1,0,0,0,1,1,0,0,3.0
0,0.2790697674418605,1,1.3296256412451537,1,3.0,2,5.0,1.0,0,4,1,0,0.2849590731301746,0,1,0,0,1,0,1,0,0,2.0
0,0.45633174702942136,1,-0.2918825299667802,0,1.0,0,3.0,2.0,0,3,1,2,-1.0237013673877677,0,1,0,1,0,0,1,0,0,3.0
0,0.4651162790697675,1,0.9554314478885536,0,4.0,1,3.0,1.0,0,2,0,1,0.05945824657686257,0,1,0,0,1,0,1,0,0,5.0
0,0.5116279069767442,1,1.3296256412451537,1,3.0,1,3.0,5.0,0,3,1,1,0.35754090883736944,0,1,0,1,0,0,1,0,0,4.0
0,0.2093023255813954,1,-0.2918825299667802,1,5.0,0,3.0,2.0,0,2,1,2,-0.7761277086056924,1,0,0,0,1,0,1,0,0,3.0
0,0.8604651162790699,1,-0.9155395188944471,1,3.0,1,4.0,4.0,0,2,1,1,0.48759165007711025,1,0,0,0,1,0,1,0,0,4.0
0,0.45633174702942136,1,0.08231166338981993,0,3.0,2,3.0,4.0,0,4,1,0,-0.9672267335772381,0,1,0,0,1,0,0,0,1,3.0
1,0.6046511627906977,2,-1.1650023144655137,1,4.0,1,5.0,1.0,0,4,1,1,0.38935760394189317,0,1,0,0,0,1,1,0,0,3.0
0,0.34883720930232565,1,-0.541345325537847,1,4.0,1,3.0,5.0,0,3,0,1,-0.27938955628631534,0,1,0,0,1,0,0,1,0,2.0
1,0.39534883720930236,3,-0.6660767233233803,1,3.0,1,5.0,1.0,1,4,1,1,0.2103886939789471,0,1,0,1,0,0,0,0,1,3.0
1,0.34883720930232565,1,-0.2918825299667802,0,4.0,2,3.0,2.0,0,5,1,0,-0.7985982495232622,1,0,0,0,0,1,0,0,1,2.0
0,0.2325581395348838,1,0.7059686523174868,1,3.0,0,3.0,2.0,0,4,1,2,-1.2561620959951945,0,1,0,0,1,0,0,1,0,3.0
0,0.37209302325581395,1,-0.7908081211089137,1,3.0,2,3.0,1.0,0,2,1,0,-0.15271933890143016,1,0,0,0,1,0,0,0,1,2.0
0,0.4418604651162791,3,0.08231166338981993,0,4.0,2,3.0,3.0,1,4,0,0,-0.36390265265770655,0,1,0,0,1,0,0,1,0,2.0
1,0.45633174702942136,1,-0.6660767233233803,1,3.0,0,3.0,2.0,1,3,1,2,-0.9610622489007367,0,1,0,1,0,0,1,0,0,2.0
1,0.18604651162790697,1,1.454357039030687,1,3.0,0,3.0,2.0,0,5,1,2,-1.222356857446638,0,1,0,0,0,1,0,1,0,3.0
1,0.34883720930232565,1,1.9532826301728206,1,4.0,0,4.0,5.0,1,4,0,2,-1.2350835354884473,0,1,0,0,0,1,0,0,1,2.0
0,0.5581395348837209,1,-0.9155395188944471,1,3.0,3,5.0,1.0,0,3,1,3,1.8177283597906062,0,1,0,0,0,1,1,0,0,3.0
1,0.2325581395348838,1,-1.1650023144655137,1,4.0,0,4.0,2.0,0,4,0,2,-1.178807756022321,1,0,0,0,0,1,0,1,0,2.0
1,0.744186046511628,3,-0.2918825299667802,1,3.0,2,3.0,4.0,1,2,0,0,-0.754850293754542,1,0,0,0,1,0,0,0,1,2.0
0,0.34883720930232565,3,-0.2918825299667802,0,3.0,2,4.0,1.0,0,4,1,0,-0.234050765762369,1,0,0,0,1,0,1,0,0,1.0
0,0.37209302325581395,1,-0.7908081211089137,1,4.0,0,3.0,4.0,0,2,1,2,-1.1026465421158673,1,0,0,0,1,0,1,0,0,2.0
0,0.6976744186046512,1,-1.1650023144655137,1,1.0,3,3.0,3.0,0,2,0,3,1.6626219711560528,1,0,0,0,0,1,0,0,1,2.0
0,0.6279069767441862,3,-0.04241973439571344,0,4.0,2,3.0,2.0,0,3,0,0,-0.5828412858457106,1,0,0,0,1,0,1,0,0,3.0
0,0.7906976744186046,1,-0.2918825299667802,1,3.0,1,4.0,1.0,0,3,1,1,0.38199999319897204,0,1,0,0,1,0,0,0,1,3.0
0,0.4651162790697675,3,0.08231166338981993,1,4.0,1,3.0,1.0,1,3,1,1,0.042953335991390874,0,1,0,0,0,1,0,1,0,3.0
0,0.2558139534883721,1,2.3274768235294205,0,3.0,0,3.0,5.0,0,5,0,2,-1.1951138122633895,0,1,0,0,1,0,0,1,0,4.0
0,0.2325581395348838,1,-0.7908081211089137,0,3.0,1,4.0,1.0,0,4,0,1,-0.17280362768616078,0,1,0,0,0,1,0,1,0,3.0
0,0.6511627906976744,3,-0.7908081211089137,1,3.0,3,3.0,4.0,0,2,1,3,1.7779574909099514,0,1,0,0,0,1,1,0,0,2.0
0,0.4651162790697675,3,-0.9155395188944471,1,3.0,1,4.0,1.0,0,4,1,1,-0.2332553483847559,0,1,0,0,0,1,0,0,1,2.0
0,0.5813953488372093,1,2.2027454257438874,0,3.0,1,5.0,1.0,0,4,0,1,0.4565703723501996,1,0,0,0,1,0,1,0,0,2.0
1,0.4883720930232558,1,-0.9155395188944471,1,3.0,3,3.0,1.0,0,3,1,3,0.7248248829502154,1,0,0,0,1,0,0,1,0,2.0
0,0.5116279069767442,1,0.5812372545319534,1,4.0,4,3.0,2.0,0,3,1,4,2.2076817291654254,0,1,0,0,0,1,0,0,1,3.0
0,0.06976744186046513,1,-1.1650023144655137,0,4.0,0,4.0,2.0,1,5,0,2,-1.2834051411784428,0,1,0,1,0,0,0,0,1,5.0
0,0.41860465116279066,1,1.0801628456740868,1,3.0,2,3.0,3.0,0,3,1,0,-0.14814568898015487,1,0,0,0,1,0,0,0,1,3.0
0,0.3023255813953488,3,1.3296256412451537,1,1.0,0,3.0,1.0,0,5,1,2,-1.1400311588636827,1,0,0,0,1,0,1,0,0,4.0
0,0.2325581395348838,1,-0.9155395188944471,1,4.0,0,4.0,1.0,0,2,0,2,-1.0585008776583407,0,1,0,0,1,0,1,0,0,5.0
0,0.39534883720930236,3,0.20704306117535332,1,0.0,2,3.0,2.0,0,5,0,0,-0.7071252510977565,1,0,0,0,0,1,0,1,0,2.0
0,0.7209302325581396,3,-0.16715113218124683,1,4.0,3,4.0,7.0,0,4,1,3,0.9139353644777285,0,1,0,1,0,0,1,0,0,2.0
0,0.45633174702942136,1,-0.9155395188944471,1,3.0,2,3.0,3.0,0,4,1,0,-0.234050765762369,1,0,0,0,1,0,0,0,1,5.0
0,0.2558139534883721,1,0.08231166338981993,0,3.0,0,4.0,1.0,0,5,1,2,-1.040603986662046,1,0,0,0,1,0,0,1,0,3.0
0,0.5581395348837209,1,-0.2918825299667802,1,5.0,2,3.0,5.0,0,3,1,0,-0.234050765762369,0,1,0,0,0,1,0,0,1,2.0
0,0.2558139534883721,1,-0.16715113218124683,1,4.0,2,3.0,2.0,1,3,0,0,-0.6896260687902684,0,1,0,0,0,1,1,0,0,3.0
0,0.4651162790697675,2,-1.1650023144655137,1,1.0,0,3.0,2.0,0,4,1,2,-1.1294918786103092,0,1,0,0,1,0,1,0,0,2.0
0,0.2325581395348838,1,-0.41661392775231354,1,4.0,0,3.0,2.0,1,4,1,2,-1.1575303411711708,1,0,0,0,1,0,0,1,0,2.0
1,0.0,1,-0.16715113218124683,1,3.0,0,3.0,2.0,0,5,0,2,-1.3164149623493862,1,0,0,0,0,1,0,0,1,3.0
1,0.34883720930232565,3,-0.04241973439571344,0,3.0,2,5.0,1.0,1,3,0,0,-0.05965550572069821,0,1,0,0,0,1,0,0,1,4.0
0,0.5348837209302326,1,-0.2918825299667802,1,3.0,0,3.0,4.0,1,3,1,2,-0.7472938286672177,0,1,0,0,1,0,1,0,0,2.0
1,0.3023255813953488,1,0.7059686523174868,1,3.0,0,3.0,2.0,0,4,1,2,-1.1760237952006751,1,0,0,0,0,1,1,0,0,5.0
0,0.4418604651162791,1,1.9532826301728206,0,4.0,2,3.0,1.0,0,3,0,0,-0.5553993863180589,0,1,0,0,0,1,0,1,0,3.0
0,0.2093023255813954,1,-0.41661392775231354,1,4.0,0,3.0,2.0,0,2,1,2,-1.1901424536533076,0,1,0,0,1,0,1,0,0,3.0
0,0.37209302325581395,3,-0.04241973439571344,0,3.0,2,3.0,2.0,0,2,1,0,-0.5587799101729145,0,1,0,0,1,0,1,0,0,5.0
0,0.39534883720930236,2,-0.2918825299667802,1,3.0,0,3.0,2.0,0,5,0,2,-0.234050765762369,0,1,0,1,0,0,0,0,1,4.0
1,0.2558139534883721,3,1.703819834601754,0,4.0,1,5.0,2.0,0,3,0,1,-0.236238163550805,0,1,0,0,1,0,1,0,0,2.0
0,0.5116279069767442,1,-0.04241973439571344,0,3.0,1,3.0,1.0,0,4,0,1,0.9893011610065691,1,0,0,0,0,1,0,0,1,2.0
1,0.5581395348837209,3,0.3317744589608867,1,3.0,3,5.0,1.0,1,5,1,3,1.0408044362070168,1,0,0,0,1,0,0,0,1,3.0
0,0.5581395348837209,3,-0.6660767233233803,1,3.0,2,5.0,1.0,0,5,1,0,-0.6699394886943443,0,1,0,0,0,1,0,0,1,3.0
0,0.39534883720930236,1,-1.1650023144655137,1,4.0,0,3.0,7.0,0,2,1,2,-1.2460205244306275,0,1,0,0,0,1,1,0,0,3.0
0,0.45633174702942136,1,1.8285512323872872,1,3.0,0,4.0,1.0,0,5,1,2,-0.9797545572746443,0,1,0,0,0,1,0,0,1,2.0
1,0.2325581395348838,1,0.3317744589608867,0,3.0,0,3.0,2.0,1,4,1,2,-1.1949149579189862,0,1,0,0,1,0,1,0,0,3.0
0,0.18604651162790697,1,-0.2918825299667802,1,1.0,0,3.0,2.0,0,5,1,2,-0.234050765762369,0,0,1,0,0,1,1,0,0,3.0
0,0.2790697674418605,3,0.08231166338981993,1,4.0,2,3.0,2.0,0,2,1,0,-0.38696975660848626,0,1,0,0,0,1,1,0,0,3.0
0,0.5116279069767442,1,-0.2918825299667802,0,4.0,2,3.0,4.0,1,2,1,0,-0.234050765762369,1,0,0,0,0,1,1,0,0,3.0
0,0.39534883720930236,1,-0.9155395188944471,1,4.0,1,4.0,3.0,0,4,1,1,0.3479959003060123,0,1,0,0,1,0,0,1,0,2.0
0,0.37209302325581395,1,-1.1650023144655137,1,4.0,2,5.0,1.0,0,2,1,0,-0.6325548719465289,1,0,0,0,0,1,0,0,1,5.0
0,0.39534883720930236,1,-0.6660767233233803,1,4.0,0,3.0,2.0,0,2,1,2,-1.222555711791041,1,0,0,0,1,0,1,0,0,2.0
1,0.5813953488372093,3,-0.04241973439571344,0,5.0,2,3.0,1.0,0,2,1,0,-0.6319583089133191,0,1,0,0,0,1,0,0,1,3.0
0,0.32558139534883723,3,-0.9155395188944471,0,3.0,0,5.0,2.0,0,3,0,2,-1.1328724024651649,1,0,0,0,1,0,0,1,0,4.0
0,0.8837209302325583,1,-0.6660767233233803,0,3.0,4,5.0,5.0,0,4,0,4,2.270718556341263,0,1,0,1,0,0,0,1,0,3.0
0,0.2558139534883721,1,-0.41661392775231354,0,3.0,0,3.0,2.0,0,3,0,2,-1.0724206817665698,0,1,0,0,0,1,1,0,0,2.0
0,0.023255813953488413,1,-0.04241973439571344,1,3.0,0,5.0,2.0,0,3,0,2,-1.187557347176065,0,1,0,0,1,0,0,0,1,2.0
0,0.6279069767441862,1,-0.2918825299667802,0,3.0,0,3.0,5.0,1,3,1,2,-0.234050765762369,0,1,0,0,0,1,1,0,0,2.0
0,0.4418604651162791,1,-1.1650023144655137,0,4.0,2,3.0,2.0,0,2,1,0,-0.4076506084264267,0,1,0,0,1,0,1,0,0,3.0
0,0.04651162790697677,1,-0.7908081211089137,1,4.0,0,3.0,2.0,0,3,0,2,-1.0919084075180905,0,1,0,0,1,0,0,0,1,3.0
1,0.6046511627906977,1,0.08231166338981993,1,3.0,0,3.0,2.0,1,3,1,2,-1.111197278925208,0,1,0,0,1,0,0,0,1,5.0
0,0.813953488372093,1,-0.2918825299667802,0,3.0,4,3.0,4.0,0,2,1,4,2.0048502978740865,0,1,0,0,0,1,0,1,0,2.0
0,0.2558139534883721,1,0.7059686523174868,0,5.0,0,3.0,1.0,1,5,1,2,-1.263917415426922,0,1,0,0,1,0,1,0,0,3.0
1,0.09302325581395354,1,-0.7908081211089137,1,4.0,0,3.0,1.0,1,3,0,2,-1.1277021895106798,1,0,0,0,1,0,1,0,0,2.0
0,0.6511627906976744,3,-0.9155395188944471,0,3.0,3,5.0,1.0,0,2,1,3,1.6950352292937865,0,1,0,0,0,1,1,0,0,3.0
0,0.6046511627906977,1,0.9554314478885536,1,5.0,0,3.0,3.0,0,4,1,2,-1.2396571854097227,1,0,0,0,1,0,0,0,1,3.0
0,0.45633174702942136,2,-0.9155395188944471,1,3.0,0,3.0,2.0,0,2,0,2,-0.9791579942414345,0,1,0,0,1,0,1,0,0,2.0
1,0.5348837209302326,1,-0.541345325537847,1,4.0,0,5.0,7.0,0,3,1,2,-1.2760475304355217,1,0,0,0,1,0,0,1,0,3.0
0,0.45633174702942136,3,2.452208221314954,1,3.0,2,5.0,1.0,0,2,1,0,-0.234050765762369,0,1,0,0,1,0,0,1,0,4.0
0,0.5116279069767442,3,-0.2918825299667802,1,3.0,2,4.0,6.0,0,4,1,0,-0.234050765762369,1,0,0,0,0,1,1,0,0,5.0
0,0.744186046511628,1,-0.9155395188944471,0,3.0,3,5.0,3.0,0,3,1,3,1.8557095395716314,1,0,0,0,0,1,1,0,0,1.0
0,0.2325581395348838,1,1.2048942434596204,1,4.0,0,5.0,2.0,0,3,1,2,-1.059495149380357,0,1,0,0,0,1,1,0,0,5.0
0,0.6511627906976744,1,0.7059686523174868,1,3.0,4,4.0,6.0,0,3,1,4,2.0993061114656415,0,1,0,0,1,0,1,0,0,3.0
0,0.39534883720930236,3,0.9554314478885536,1,3.0,2,5.0,4.0,1,3,1,0,0.08789441782653067,0,1,0,0,1,0,1,0,0,4.0
1,0.13953488372093026,1,0.9554314478885536,0,3.0,0,4.0,2.0,0,2,0,2,-1.2555655329619846,0,1,0,0,1,0,1,0,0,4.0
0,0.34883720930232565,3,-0.2918825299667802,0,3.0,2,3.0,2.0,0,3,0,0,-0.7924337648467608,1,0,0,0,0,1,1,0,0,3.0
0,0.41860465116279066,1,-0.41661392775231354,1,5.0,0,3.0,2.0,0,2,0,2,-1.1499738760838463,0,1,0,0,1,0,0,1,0,2.0
0,0.45633174702942136,1,-0.2918825299667802,1,3.0,2,3.0,2.0,0,5,1,0,-1.0008331177813914,0,1,0,0,1,0,0,1,0,3.0
0,0.6046511627906977,1,-0.2918825299667802,1,3.0,2,3.0,2.0,0,5,1,0,-0.7920360561579542,0,1,0,0,1,0,0,0,1,3.0
0,0.04651162790697677,3,1.454357039030687,1,1.0,0,3.0,2.0,0,3,0,2,-1.1625016997812525,0,1,0,0,0,1,0,0,1,2.0
0,0.6511627906976744,1,-0.9155395188944471,1,3.0,2,3.0,3.0,0,2,1,0,-0.22768742674146425,0,1,0,1,0,0,0,1,0,2.0
0,0.5581395348837209,2,-0.9155395188944471,1,1.0,2,5.0,1.0,0,2,0,0,-0.44781918599588794,1,0,0,0,0,1,1,0,0,5.0
0,0.9767441860465117,3,-0.2918825299667802,1,1.0,2,3.0,1.0,1,5,0,0,-0.6570139563081315,0,1,0,0,0,1,0,1,0,2.0
0,0.32558139534883723,1,0.4565058567464201,0,4.0,0,4.0,2.0,0,5,0,2,-1.1495761673950398,1,0,0,0,1,0,1,0,0,3.0
0,0.32558139534883723,1,-0.9155395188944471,0,0.0,2,3.0,5.0,1,5,1,0,-0.7011596207656583,1,0,0,0,1,0,0,0,1,3.0
0,0.41860465116279066,1,-1.1650023144655137,0,5.0,1,5.0,3.0,1,2,1,1,0.34362110472914026,0,1,0,1,0,0,0,1,0,5.0
0,0.34883720930232565,1,-0.04241973439571344,1,3.0,0,3.0,1.0,0,2,1,2,-1.1420197023077154,0,1,0,0,0,1,1,0,0,2.0
0,0.5116279069767442,3,0.08231166338981993,0,4.0,2,4.0,1.0,0,5,1,0,-0.33248366624198933,0,1,0,1,0,0,0,1,0,2.0
0,0.16279069767441867,3,0.08231166338981993,1,0.0,2,3.0,1.0,0,2,0,0,-0.7107046292970154,0,1,0,0,1,0,0,0,1,3.0
0,0.45633174702942136,1,-1.1650023144655137,1,3.0,0,4.0,1.0,1,4,1,2,-0.9833339354739032,0,1,0,0,0,1,1,0,0,5.0
0,0.5581395348837209,1,2.078014027958354,0,3.0,1,5.0,4.0,1,3,0,1,0.9280540229303609,1,0,0,0,0,1,1,0,0,3.0
0,0.39534883720930236,3,-0.16715113218124683,0,4.0,1,3.0,5.0,1,5,1,1,0.3684778977795495,1,0,0,0,0,1,1,0,0,5.0
0,0.2093023255813954,1,0.5812372545319534,1,3.0,0,5.0,2.0,1,4,1,2,-1.2505941743519027,0,1,0,0,1,0,1,0,0,2.0
0,0.8372093023255814,1,-1.1650023144655137,0,3.0,1,3.0,1.0,0,5,1,1,0.39333469082995864,1,0,0,0,1,0,0,1,0,3.0
0,0.6046511627906977,1,-0.9155395188944471,0,1.0,0,3.0,2.0,0,4,1,2,-1.295137547498236,0,1,0,0,1,0,1,0,0,3.0
1,0.023255813953488413,1,0.08231166338981993,0,4.0,0,4.0,2.0,1,5,1,2,-1.3253634078475336,1,0,0,0,0,1,0,0,1,4.0
0,0.45633174702942136,1,-1.1650023144655137,0,3.0,0,3.0,2.0,0,2,0,2,-0.234050765762369,0,1,0,0,1,0,0,1,0,5.0
0,0.8372093023255814,1,-0.7908081211089137,1,3.0,3,3.0,4.0,0,5,1,3,1.8403977550525794,0,1,0,0,1,0,1,0,0,3.0
0,0.3023255813953488,1,0.20704306117535332,1,3.0,2,5.0,2.0,1,2,0,0,-0.33626189878565155,0,1,0,0,0,1,1,0,0,5.0
0,0.3023255813953488,1,1.8285512323872872,0,4.0,2,5.0,2.0,0,5,0,0,-0.3404378400181203,0,1,0,0,0,1,0,0,1,5.0
0,0.9534883720930233,3,-0.7908081211089137,0,4.0,2,3.0,6.0,0,3,0,0,-0.666757819183892,0,1,0,0,1,0,0,0,1,2.0
0,0.5813953488372093,1,-0.7908081211089137,1,5.0,4,3.0,4.0,0,5,1,4,2.2303511244273984,0,1,0,0,1,0,1,0,0,3.0
0,0.7209302325581396,1,-0.6660767233233803,1,4.0,4,3.0,3.0,0,3,0,4,2.02573000403643,0,1,0,0,0,1,1,0,0,2.0
0,0.45633174702942136,1,-0.7908081211089137,1,3.0,0,4.0,2.0,0,3,1,2,-0.9608633945563333,1,0,0,1,0,0,1,0,0,3.0
0,0.6976744186046512,1,-0.9155395188944471,1,1.0,0,4.0,6.0,0,2,0,2,-1.186165366765242,0,1,0,1,0,0,0,0,1,5.0
0,0.2093023255813954,1,-0.6660767233233803,1,3.0,0,3.0,2.0,0,4,1,2,-1.1945172492301797,0,1,0,0,1,0,0,1,0,4.0
0,0.2558139534883721,1,-0.2918825299667802,1,3.0,2,3.0,2.0,1,3,0,0,-0.37802131111033893,0,1,0,0,1,0,0,1,0,2.0
0,0.6976744186046512,1,-1.1650023144655137,1,4.0,4,3.0,7.0,0,3,1,4,1.9370409664325703,0,1,0,0,1,0,0,0,1,3.0
0,0.2558139534883721,1,-1.1650023144655137,0,4.0,3,3.0,4.0,0,2,0,3,1.5112938150651618,0,1,0,0,1,0,0,1,0,3.0
0,0.37209302325581395,1,1.3296256412451537,0,1.0,0,3.0,1.0,0,1,1,2,-1.180995153810757,0,1,0,1,0,0,1,0,0,2.0
0,0.6046511627906977,3,-0.541345325537847,1,3.0,4,4.0,1.0,0,5,1,4,1.9267005405236,0,1,0,0,0,1,1,0,0,3.0
0,0.34883720930232565,3,0.08231166338981993,1,1.0,1,3.0,1.0,1,4,1,1,-0.028634227993787554,0,1,0,0,0,1,0,1,0,3.0
0,0.023255813953488413,1,1.9532826301728206,0,1.0,0,3.0,2.0,1,5,1,2,-1.0996637269498182,0,1,0,0,1,0,0,0,1,2.0
0,0.11627906976744184,1,-1.1650023144655137,1,3.0,0,3.0,2.0,0,4,0,2,-1.4518347708880155,0,1,0,0,1,0,1,0,0,3.0
1,0.16279069767441867,3,1.8285512323872872,1,5.0,0,3.0,2.0,1,1,1,2,-1.472714477050359,1,0,0,0,1,0,0,0,1,4.0
0,0.18604651162790697,1,-0.6660767233233803,1,3.0,0,3.0,2.0,1,1,0,2,-1.1233273939338078,0,1,0,0,1,0,0,0,1,2.0
1,0.6279069767441862,3,-0.9155395188944471,0,5.0,4,4.0,3.0,1,5,0,4,2.048200544954,0,1,0,0,0,1,0,0,1,5.0
